time,fx,fy,fz,fn_sum,fworld_mag,ncon,freewheel_vel,drive_vel
0.27400000000000019,585.74172771248618,273.07442893189523,1233.3481754267161,1365.3721446594761,1392.4118417869402,1,-0.28149432437450189,0.27728137993415025
0.27500000000000019,500.75639245626724,233.34300215713907,1053.7869575046232,1166.7150107856953,1189.8205213595754,1,-0.28310256998010092,0.27745630963272522
0.27600000000000019,600.26643556508247,277.55838681993805,1251.2580304182466,1387.7919340996903,1415.2756305561986,2,-0.28506674017308559,0.27721417885644217
0.27700000000000019,0,0,0,0,0,0,-0.28463031089129137,0.27951426375403077
0.27800000000000019,533.58514966567736,248.29623510038533,1120.9649402108446,1241.4811755019266,1266.0673479284867,1,-0.28636064569652719,0.27955139602287543
0.27900000000000019,485.30066933052018,225.72558006137825,1018.9623141699064,1128.6279003068912,1150.9791374500182,1,-0.287890260728623,0.27979371435203826
0.28000000000000019,480.85724443515699,223.55529275278829,1009.059231868402,1117.7764637639414,1139.9128001134152,1,-0.28939742788938055,0.28005528954668674
0.28100000000000019,512.98614547170916,237.3146777333092,1069.954027631883,1186.573388666546,1210.0721726241268,1,-0.29100646943494318,0.28018317018102201
0.28200000000000019,0,0,0,0,0,0,-0.29056094659220166,0.28248325462334006
0.2830000000000002,0,0,0,0,0,0,-0.29011610583258973,0.28478333871295897
0.2840000000000002,537.02626582279447,249.24144266952567,1124.5600065875039,1246.2072133476283,1270.886979767929,1,-0.29183867938889907,0.28480840493504778
0.2850000000000002,552.96890641115488,255.90596371597476,1153.8725861972353,1279.5298185798738,1304.8695026325224,2,-0.29360656614792391,0.28476732974798963
0.2860000000000002,470.55275672352133,218.21031336969281,984.3645791384323,1091.0515668484641,1112.6586459392602,1,-0.29505183867724988,0.28507459113824596
0.2870000000000002,0,0,0,0,0,0,-0.29460012248627021,0.28737467483050461
0.2880000000000002,0,0,0,0,0,0,-0.29414909786026472,0.28967475817006422
0.2890000000000002,0,0,0,0,0,0,-0.29369876374046655,0.29197484115692485
0.2900000000000002,0,0,0,0,0,0,-0.29324911906972989,0.29427492379108655
0.2910000000000002,0,0,0,0,0,0,-0.2928001627925273,0.29657500607254939
0.2920000000000002,0,0,0,0,0,0,-0.29235189385494731,0.29887508800131335
0.2930000000000002,0,0,0,0,0,0,-0.29190431120469207,0.30117516957737855
