Time,Rz
0,0
0.001,0.011988
0.002,0.023952000000000001
0.0030000000000000001,0.035892000000000007
0.0040000000000000001,0.047808000000000003
0.0050000000000000001,0.059699999999999996
0.0060000000000000001,0.071568000000000007
0.0070000000000000001,0.083412
0.0080000000000000002,0.095231999999999997
0.0090000000000000011,0.10702800000000001
0.01,0.11879999999999999
0.010999999999999999,0.130548
0.012,0.14227200000000001
0.013000000000000001,0.15397200000000003
0.014,0.16564800000000002
0.014999999999999999,0.17729999999999999
0.016,0.18892800000000001
0.017000000000000001,0.20053200000000002
0.018000000000000002,0.21211200000000002
0.019,0.22366799999999998
0.02,0.23519999999999999
0.021000000000000001,0.24670800000000001
0.021999999999999999,0.25819200000000003
0.023,0.269652
0.024,0.281088
0.025000000000000001,0.29250000000000004
0.026000000000000002,0.30388800000000005
0.027,0.31525199999999998
0.028000000000000001,0.32659199999999999
0.029000000000000001,0.33790800000000004
0.029999999999999999,0.34919999999999995
0.031,0.36046800000000001
0.032000000000000001,0.37171199999999999
0.033000000000000002,0.38293199999999999
0.034000000000000002,0.39412800000000003
0.035000000000000003,0.40530000000000005
0.036000000000000004,0.41644800000000004
0.036999999999999998,0.42757199999999995
0.037999999999999999,0.43867199999999995
0.039,0.44974799999999998
0.040000000000000001,0.46079999999999999
0.041000000000000002,0.47182799999999997
0.042000000000000003,0.48283199999999998
0.043000000000000003,0.49381199999999997
0.043999999999999997,0.50476799999999999
0.044999999999999998,0.51570000000000005
0.045999999999999999,0.52660800000000008
0.047,0.53749200000000008
0.048000000000000001,0.54835200000000006
0.049000000000000002,0.55918800000000002
0.050000000000000003,0.57000000000000006
0.051000000000000004,0.58078800000000008
0.052000000000000005,0.59155200000000008
0.052999999999999999,0.60229199999999994
0.053999999999999999,0.613008
0.055,0.62370000000000003
0.056000000000000001,0.63436800000000004
0.057000000000000002,0.64501200000000003
0.058000000000000003,0.65563199999999999
0.059000000000000004,0.66622800000000004
0.059999999999999998,0.67679999999999996
0.060999999999999999,0.68734800000000007
0.062,0.69787199999999994
0.063,0.708372
0.064000000000000001,0.71884799999999993
0.065000000000000002,0.72930000000000006
0.066000000000000003,0.73972799999999994
0.067000000000000004,0.75013200000000013
0.068000000000000005,0.76051199999999997
0.069000000000000006,0.77086800000000011
0.070000000000000007,0.78120000000000001
0.071000000000000008,0.7915080000000001
0.072000000000000008,0.80179200000000006
0.072999999999999995,0.81205199999999989
0.073999999999999996,0.82228799999999991
0.074999999999999997,0.83249999999999991
0.075999999999999998,0.84268799999999999
0.076999999999999999,0.85285199999999994
0.078,0.86299199999999998
0.079000000000000001,0.873108
0.080000000000000002,0.88319999999999999
0.081000000000000003,0.89326800000000006
0.082000000000000003,0.903312
0.083000000000000004,0.91333200000000003
0.084000000000000005,0.92332800000000004
0.085000000000000006,0.93330000000000002
0.086000000000000007,0.94324800000000009
0.087000000000000008,0.95317200000000002
0.087999999999999995,0.96307200000000004
0.088999999999999996,0.97294800000000004
0.089999999999999997,0.98280000000000012
0.090999999999999998,0.99262800000000007
0.091999999999999998,1.0024320000000002
0.092999999999999999,1.0122120000000001
0.094,1.0219680000000002
0.095000000000000001,1.0317000000000001
0.096000000000000002,1.0414080000000001
0.097000000000000003,1.0510920000000001
0.098000000000000004,1.0607520000000001
0.099000000000000005,1.0703880000000001
0.10000000000000001,1.0800000000000003
0.10100000000000001,1.0895880000000002
0.10200000000000001,1.0991520000000001
0.10300000000000001,1.1086920000000002
0.10400000000000001,1.1182080000000003
0.105,1.1276999999999999
0.106,1.137168
0.107,1.146612
0.108,1.1560319999999999
0.109,1.1654280000000001
0.11,1.1748000000000001
0.111,1.184148
0.112,1.1934720000000001
0.113,1.2027720000000002
0.114,1.212048
0.115,1.2213000000000001
0.11600000000000001,1.2305280000000001
0.11700000000000001,1.2397320000000001
0.11800000000000001,1.2489120000000002
0.11900000000000001,1.2580680000000002
0.12,1.2671999999999999
0.121,1.276308
0.122,1.2853919999999999
0.123,1.2944519999999999
0.124,1.303488
0.125,1.3125
0.126,1.321488
0.127,1.330452
0.128,1.3393919999999999
0.129,1.3483080000000001
0.13,1.3572
0.13100000000000001,1.3660680000000001
0.13200000000000001,1.3749120000000001
0.13300000000000001,1.383732
0.13400000000000001,1.392528
0.13500000000000001,1.4013
0.13600000000000001,1.4100480000000002
0.13700000000000001,1.4187720000000001
0.13800000000000001,1.4274720000000001
0.13900000000000001,1.4361480000000002
0.14000000000000001,1.4448000000000001
0.14100000000000001,1.4534280000000002
0.14200000000000002,1.4620320000000002
0.14300000000000002,1.470612
0.14400000000000002,1.479168
0.14499999999999999,1.4876999999999998
0.14599999999999999,1.4962079999999998
0.14699999999999999,1.5046919999999997
0.14799999999999999,1.5131519999999998
0.14899999999999999,1.5215879999999997
0.14999999999999999,1.5299999999999998
0.151,1.5383879999999999
0.152,1.5467519999999999
0.153,1.5550919999999999
0.154,1.5634079999999999
0.155,1.5716999999999999
0.156,1.5799679999999998
0.157,1.588212
0.158,1.5964319999999999
0.159,1.6046279999999999
0.16,1.6127999999999998
0.161,1.6209479999999998
0.16200000000000001,1.6290719999999999
0.16300000000000001,1.6371719999999998
0.16400000000000001,1.6452479999999998
0.16500000000000001,1.6533
0.16600000000000001,1.6613279999999999
0.16700000000000001,1.669332
0.16800000000000001,1.6773119999999999
0.16900000000000001,1.685268
0.17000000000000001,1.6932
0.17100000000000001,1.7011080000000001
0.17200000000000001,1.7089920000000001
0.17300000000000001,1.716852
0.17400000000000002,1.724688
0.17500000000000002,1.7324999999999999
