Time,X,Y,Z
0.001,1.5,0,0
0.002,1.4999999999801346,-6.938780487764507e-06,0
0.0030000000000000001,1.4999999998212106,-2.0816341462244787e-05,0
0.0040000000000000001,1.4999999992848414,-4.1632682917293052e-05,0
0.0050000000000000001,1.4999999980134489,-6.9387804833623837e-05,0
0.0060000000000000001,1.4999999955302596,-0.00010408170716678701,0
0.0070000000000000001,1.4999999912393089,-0.00014571438983115241,0
0.0080000000000000002,1.4999999844254384,-0.00019428585267990643,0
0.0090000000000000011,1.4999999742542958,-0.00024979609548105963,0
0.010000000000000002,1.4999999597723375,-0.00031224511788946685,0
0.011000000000000003,1.4999999399068253,-0.00038163291941485856,0
0.012000000000000004,1.4999999134658293,-0.00045795949938588342,0
0.013000000000000005,1.4999998791382261,-0.00054122485691016368,0
0.014000000000000005,1.4999998354936985,-0.0006314289908303614,0
0.015000000000000006,1.4999997809827386,-0.00072857189967625614,0
0.016000000000000007,1.4999997139366443,-0.00083265358161283486,0
0.017000000000000008,1.4999996325675213,-0.00094367403438439467,0
0.018000000000000009,1.4999995349682838,-0.0010616332552546544,0
0.01900000000000001,1.4999994191126524,-0.0011865312409428804,0
0.020000000000000011,1.4999992828551576,-0.001318367987556023,0
0.021000000000000012,1.499999123931137,-0.001457143490516866,0
0.022000000000000013,1.4999989399567379,-0.0016028577444881856,0
0.023000000000000013,1.4999987284289162,-0.0017555107432929244,0
0.024000000000000014,1.4999984867254379,-0.0019151024798303756,0
0.025000000000000015,1.4999982121048796,-0.0020816329459883748,0
0.026000000000000016,1.4999979017066289,-0.0022551021325515164,0
0.027000000000000017,1.4999975525508837,-0.0024355100291053654,0
0.028000000000000018,1.4999971615386567,-0.0026228566239366968,0
0.029000000000000019,1.4999967254517717,-0.0028171419039297345,0
0.03000000000000002,1.4999962409528691,-0.0030183658544584136,0
0.031000000000000021,1.4999957045854035,-0.0032265284592746472,0
0.032000000000000021,1.4999951127736473,-0.0034416297003926075,0
0.033000000000000022,1.4999944618226906,-0.0036636695579690226,0
0.034000000000000023,1.4999937479184444,-0.0038926480101794869,0
0.035000000000000024,1.4999929671276404,-0.0041285650330907765,0
0.036000000000000025,1.4999921153978337,-0.0043714206005291845,0
0.037000000000000026,1.4999911885574071,-0.0046212146839448758,0
0.038000000000000027,1.4999901823155695,-0.0048779472522722305,0
0.039000000000000028,1.4999890922623598,-0.0051416182717862451,0
0.040000000000000029,1.4999879138686514,-0.0054122277059549008,0
0.041000000000000029,1.4999866424861537,-0.005689775515287575,0
0.04200000000000003,1.4999852733474146,-0.0059742616571794539,0
0.043000000000000031,1.4999838015658238,-0.0062656860857519805,0
0.044000000000000032,1.4999822221356196,-0.0065640487516892866,0
0.045000000000000033,1.4999805299318876,-0.0068693496020706696,0
0.046000000000000034,1.4999787197105698,-0.0071815885801990633,0
0.047000000000000035,1.4999767861084656,-0.0075007656254255511,0
0.048000000000000036,1.4999747236432399,-0.0078268806729698652,0
0.049000000000000037,1.4999725267134243,-0.0081599336537369286,0
0.050000000000000037,1.4999701895984257,-0.0084999244941293961,0
0.051000000000000038,1.4999677064585315,-0.0088468531158562395,0
0.052000000000000039,1.4999650713349155,-0.0092007194357373312,0
0.05300000000000004,1.4999622781496436,-0.0095615233655040356,0
0.054000000000000041,1.4999593207056825,-0.0099292648115958723,0
0.055000000000000042,1.4999561926869063,-0.010303943674953136,0
0.056000000000000043,1.4999528876581043,-0.010685559850805592,0
0.057000000000000044,1.4999493990649899,-0.011074113228457161,0
0.058000000000000045,1.4999457202342084,-0.011469603691066655,0
0.059000000000000045,1.4999418443733474,-0.011872031115424503,0
0.060000000000000046,1.4999377645709457,-0.012281395371725545,0
0.061000000000000047,1.4999334737965051,-0.012697696323337795,0
0.062000000000000048,1.499928964900499,-0.013120933826567335,0
0.063000000000000042,1.4999242306143854,-0.013551107730419095,0
0.064000000000000043,1.4999192635506189,-0.013988217876353789,0
0.065000000000000044,1.4999140562026629,-0.014432264098040817,0
0.066000000000000045,1.4999086009450027,-0.014883246221107232,0
0.067000000000000046,1.4999028900331597,-0.015341164062882696,0
0.068000000000000047,1.4998969156037067,-0.015806017432140541,0
0.069000000000000047,1.4998906696742806,-0.016277806128834785,0
0.070000000000000048,1.4998841441436013,-0.016756529943833288,0
0.071000000000000049,1.4998773307914863,-0.017242188658646834,0
0.07200000000000005,1.4998702212788699,-0.017734782045154343,0
0.073000000000000051,1.4998628071478191,-0.018234309865324108,0
0.074000000000000052,1.4998550798215544,-0.018740771870931039,0
0.075000000000000053,1.4998470306044682,-0.019254167803269995,0
0.076000000000000054,1.4998386506821468,-0.01977449739286519,0
0.077000000000000055,1.499829931121391,-0.020301760359175556,0
0.078000000000000055,1.4998208628702379,-0.020835956410296272,0
0.079000000000000056,1.499811436757986,-0.021377085242656281,0
0.080000000000000057,1.4998016434952168,-0.021925146540711902,0
0.081000000000000058,1.4997914736738223,-0.022480139976636445,0
0.082000000000000059,1.4997809177670289,-0.023042065210005989,0
0.08300000000000006,1.4997699661294266,-0.023610921887481151,0
0.084000000000000061,1.4997586089969959,-0.024186709642484958,0
0.085000000000000062,1.4997468364871367,-0.024769428094876748,0
0.086000000000000063,1.4997346385987003,-0.025359076850622213,0
0.087000000000000063,1.4997220052120173,-0.025955655501459497,0
0.088000000000000064,1.4997089260889345,-0.026559163624561365,0
0.089000000000000065,1.4996953908728448,-0.027169600782193427,0
0.090000000000000066,1.4996813890887246,-0.027786966521368566,0
0.091000000000000067,1.4996669101431683,-0.0284112603734973,0
