Time,X,Y,Z
0.001,0,-3.1104878048780495,0
0.002,-3.8700537536179216e-05,-3.1104878046168212,0
0.0030000000000000001,-0.0001354518813466508,-3.1104878021351494,0
0.0040000000000000001,-0.00029025403122834575,-3.1104877931227675,0
0.0050000000000000001,-0.000503106986493942,-3.1104877709183425,0
0.0060000000000000001,-0.00077401074548657297,-3.1104877265094952,0
0.0070000000000000001,-0.0011029653049209021,-3.1104876485327821,0
0.0080000000000000002,-0.0014899706590505695,-3.1104875232737106,0
0.0090000000000000011,-0.0019350267986620042,-3.1104873346667272,0
0.010000000000000002,-0.0024381337098946065,-3.1104870642952287,0
0.011000000000000003,-0.0029992913728872977,-3.1104866913915563,0
0.012000000000000004,-0.0036184997602514432,-3.1104861928370013,0
0.013000000000000005,-0.0042957588353701396,-3.1104855431618104,0
0.014000000000000005,-0.0050310685505238753,-3.1104847145451853,0
0.015000000000000006,-0.0058244288448425618,-3.110483676815293,0
0.016000000000000007,-0.0066758396420839401,-3.1104823974492746,0
0.017000000000000008,-0.0075853008482383508,-3.1104808415732403,0
0.018000000000000009,-0.0085528123489598869,-3.1104789719623049,0
0.01900000000000001,-0.0095783740068239327,-3.11047674904058,0
0.020000000000000011,-0.01066198565841105,-3.1104741308812001,0
0.021000000000000012,-0.011803647111217289,-3.1104710732063374,0
0.022000000000000013,-0.013003358140390857,-3.1104675293872415,0
0.023000000000000013,-0.014261118485295174,-3.1104634504442368,0
0.024000000000000014,-0.01557692784589834,-3.1104587850467782,0
0.025000000000000015,-0.016950785878989003,-3.1104534795134793,0
0.026000000000000016,-0.018382692194218609,-3.1104474778121505,0
0.027000000000000017,-0.019872646349970088,-3.1104407215598515,0
0.028000000000000018,-0.021420647849052964,-3.1104331500229394,0
0.029000000000000019,-0.02302669613422486,-3.1104247001171288,0
0.03000000000000002,-0.024690790583539526,-3.1104153064075639,0
0.031000000000000021,-0.026412930505521185,-3.1104049011088897,0
0.032000000000000021,-0.028193115134165513,-3.1103934140853253,0
0.033000000000000022,-0.030031343623766936,-3.1103807728507773,0
0.034000000000000023,-0.031927615043572583,-3.1103669025689182,0
0.035000000000000024,-0.03388192837226256,-3.1103517260533158,0
0.036000000000000025,-0.035894282492257019,-3.1103351637675463,0
0.037000000000000026,-0.037964676183849487,-3.1103171338253235,0
0.038000000000000027,-0.040093108119166998,-3.1102975519906586,0
0.039000000000000028,-0.042279576855956798,-3.1102763316780093,0
0.040000000000000029,-0.044524080831199499,-3.110253383952454,0
0.041000000000000029,-0.046826618354549203,-3.1102286175298826,0
0.04200000000000003,-0.049187187601600041,-3.1102019387771982,0
0.043000000000000031,-0.051605786606979592,-3.1101732517125278,0
0.044000000000000032,-0.054082413257269028,-3.1101424580054671,0
0.045000000000000033,-0.05661706528375017,-3.1101094569773311,0
0.046000000000000034,-0.059209740254979146,-3.1100741456014207,0
0.047000000000000035,-0.061860435569187328,-3.110036418503328,0
0.048000000000000036,-0.064569148446508795,-3.109996167961226,0
0.049000000000000037,-0.06733587592103514,-3.1099532839062132,0
0.050000000000000037,-0.070160614832697282,-3.1099076539226784,0
0.051000000000000038,-0.073043361818974348,-3.1098591632486681,0
0.052000000000000039,-0.07598411330642961,-3.1098076947762783,0
0.05300000000000004,-0.078982865502074048,-3.1097531290521072,0
0.054000000000000041,-0.082039614384556925,-3.1096953442776893,0
0.055000000000000042,-0.085154355695183898,-3.1096342163099813,0
0.056000000000000043,-0.088327084928762734,-3.1095696186618778,0
0.057000000000000044,-0.09155779732427656,-3.1095014225027482,0
0.058000000000000045,-0.094846487855384673,-3.1094294966590015,0
0.059000000000000045,-0.098193151220751312,-3.1093537076146927,0
0.060000000000000046,-0.10159778183420234,-3.1092739195121553,0
0.061000000000000047,-0.10506037381470973,-3.1091899941526711,0
0.062000000000000048,-0.10858092097620442,-3.1091017909971734,0
0.063000000000000042,-0.11215941681721719,-3.1090091671669784,0
0.064000000000000043,-0.1157958545103483,-3.1089119774445875,0
0.065000000000000044,-0.11949022689156499,-3.1088100742744702,0
0.066000000000000045,-0.12324252644932854,-3.1087033077639532,0
0.067000000000000046,-0.12705274531354913,-3.1085915256840986,0
0.068000000000000047,-0.13092087524437049,-3.1084745734706472,0
0.069000000000000047,-0.13484690762078338,-3.1083522942250212,0
0.070000000000000048,-0.13883083342906813,-3.1082245287153283,0
0.071000000000000049,-0.1428726432510673,-3.1080911153774693,0
0.07200000000000005,-0.14697232725228715,-3.1079518903162278,0
0.073000000000000051,-0.15112987516982984,-3.10780668730649,0
0.074000000000000052,-0.15534527630015532,-3.1076553377944434,0
0.075000000000000053,-0.15961851948667319,-3.107497670898848,0
0.076000000000000054,-0.16394959310716603,-3.1073335134124145,0
0.077000000000000055,-0.16833848506104215,-3.1071626898031361,0
0.078000000000000055,-0.17278518275642082,-3.1069850222157855,0
0.079000000000000056,-0.17728967309704738,-3.1068003304733871,0
0.080000000000000057,-0.18185194246904096,-3.1066084320787981,0
0.081000000000000058,-0.18647197672747334,-3.1064091422163367,0
0.082000000000000059,-0.19114976118277999,-3.1062022737534551,0
0.08300000000000006,-0.19588528058700405,-3.1059876372425279,0
0.084000000000000061,-0.20067851911987178,-3.1057650409226367,0
0.085000000000000062,-0.20552946037470246,-3.1055342907214882,0
0.086000000000000063,-0.21043808734415065,-3.105295190257368,0
0.087000000000000063,-0.21540438240578233,-3.1050475408411646,0
0.088000000000000064,-0.22042832730748538,-3.1047911414784846,0
0.089000000000000065,-0.22550990315271388,-3.1045257888718201,0
