Time,X,Y,Z
0.001,0,0,0
0.002,-3.9731025222831536e-08,-0.0069387804876837609,0
0.0030000000000000001,-2.3838615132055768e-07,-0.013877560973349854,0
0.0040000000000000001,-7.1515845376918893e-07,-0.020816341449597993,0
0.0050000000000000001,-1.5892410072925052e-06,-0.02775512189953587,0
0.0060000000000000001,-2.9798268845525068e-06,-0.034693902292790756,0
0.0070000000000000001,-5.0061091537885918e-06,-0.041632682581521245,0
0.0080000000000000002,-7.787280875087574e-06,-0.048571462696428862,0
0.0090000000000000011,-1.1442535094966595e-05,-0.055510242542769768,0
0.010000000000000002,-1.6091064838951105e-05,-0.062449021996366434,0
0.011000000000000003,-2.1852063101829921e-05,-0.069387800899619281,0
0.012000000000000004,-2.8844722835269518e-05,-0.076326579057518398,0
0.013000000000000005,-3.7188236932469674e-05,-0.083265356233655205,0
0.014000000000000005,-4.7001798209542496e-05,-0.090204132146234073,0
0.015000000000000006,-5.8404599383296968e-05,-0.097142906464084217,0
0.016000000000000007,-7.1515833045111119e-05,-0.10408167880267123,0
0.017000000000000008,-8.6454691630574057e-05,-0.11102044872010876,0
0.018000000000000009,-0.00010334036738457958,-0.11795921571317047,0
0.01900000000000001,-0.00012229205232155402,-0.12489797921330154,0
0.020000000000000011,-0.00014342893818049989,-0.1318367385826307,0
0.021000000000000012,-0.00016687021637453798,-0.13877549310998183,0
0.022000000000000013,-0.00019273507793462965,-0.14571424200688596,0
0.023000000000000013,-0.00022114271344716161,-0.15265298440359293,0
0.024000000000000014,-0.00025221231298507512,-0.1595917193450837,0
0.025000000000000015,-0.00028606306603222204,-0.16653044578708201,0
0.026000000000000016,-0.00032281416140063043,-0.17346916259206663,0
0.027000000000000017,-0.00036258478714035983,-0.18040786852528323,0
0.028000000000000018,-0.00040549413044163119,-0.18734656225075699,0
0.029000000000000019,-0.00045166137752891152,-0.19428524232730443,0
0.03000000000000002,-0.00050120571354663693,-0.20122390720454628,0
0.031000000000000021,-0.00055424632243625488,-0.20816255521891958,0
0.032000000000000021,-0.00061090238680426871,-0.21510118458969071,0
0.033000000000000022,-0.00067129308778096771,-0.22203979341496771,0
0.034000000000000023,-0.00073553760486952358,-0.22897837966771384,0
0.035000000000000024,-0.00080375511578513502,-0.23591694119175996,0
0.036000000000000025,-0.00087606479628390553,-0.2428554756978184,0
0.037000000000000026,-0.00095258581998113544,-0.24979398075949649,0
0.038000000000000027,-0.0010334373581587068,-0.25673245380930987,0
0.039000000000000028,-0.0011187385795612557,-0.26367089213469669,0
0.040000000000000029,-0.0012086086501807963,-0.27060929287403207,0
0.041000000000000029,-0.0013031667330294951,-0.2775476530126425,0
0.04200000000000003,-0.0014025319879002712,-0.28448596937882065,0
0.043000000000000031,-0.0015068235711149078,-0.29142423863984057,0
0.044000000000000032,-0.0016161606352593522,-0.2983624572979735,0
0.045000000000000033,-0.0017306623289058949,-0.30530062168650363,0
0.046000000000000034,-0.0018504477963219065,-0.31223872796574453,0
0.047000000000000035,-0.0019756361771648173,-0.31917677211905604,0
0.048000000000000036,-0.0021063466061630167,-0.32611474994886203,0
0.049000000000000037,-0.0022426982127823698,-0.33305265707266729,0
0.050000000000000037,-0.0023848101208780144,-0.33999048891907679,0
0.051000000000000038,-0.0025328014483311447,-0.34692824072381484,0
0.052000000000000039,-0.0026867913066704456,-0.35386590752574426,0
0.05300000000000004,-0.00284689880067787,-0.36080348416288671,0
0.054000000000000041,-0.0030132430279784482,-0.36774096526844408,0
0.055000000000000042,-0.0031859430786137987,-0.37467834526682015,0
0.056000000000000043,-0.0033651180345990479,-0.38161561836964342,0
0.057000000000000044,-0.0035508869694628091,-0.38855277857178999,0
0.058000000000000045,-0.0037433689477699458,-0.39548981964740881,0
0.059000000000000045,-0.0039426830246267674,-0.40242673514594646,0
0.060000000000000046,-0.0041489482451683695,-0.40936351838817353,0
0.061000000000000047,-0.0043622836440277805,-0.4163001624622123,0
0.062000000000000048,-0.0045828082447866335,-0.4232366602195648,0
0.063000000000000042,-0.0048106410594069985,-0.43017300427114291,0
0.064000000000000043,-0.0050459010876441161,-0.43710918698329926,0
0.065000000000000044,-0.0052887073164396801,-0.44404520047385904,0
0.066000000000000045,-0.0055391787192953738,-0.45098103660815408,0
0.067000000000000046,-0.0057974342556263263,-0.45791668699505766,0
0.068000000000000047,-0.006063592870094222,-0.4648521429830213,0
0.069000000000000047,-0.00633777349191968,-0.47178739565611161,0
0.070000000000000048,-0.0066200950341736668,-0.47872243583005175,0
0.071000000000000049,-0.0069106763930475643,-0.48565725404826171,0
0.07200000000000005,-0.0072096364471016319,-0.49259184057790245,0
0.073000000000000051,-0.0075170940564915209,-0.49952618540591942,0
0.074000000000000052,-0.0078331680621725359,-0.50646027823509121,0
0.075000000000000053,-0.0081579772850813442,-0.51339410848007772,0
0.076000000000000054,-0.0084916405252948302,-0.52032766526347163,0
0.077000000000000055,-0.008834276561165727,-0.5272609374118522,0
0.078000000000000055,-0.009186004148434802,-0.5341939134518402,0
0.079000000000000056,-0.0095469420193192364,-0.54112658160615656,0
0.080000000000000057,-0.0099172088815768864,-0.54805892978968285,0
0.081000000000000058,-0.010296923417546134,-0.55499094560552464,0
0.082000000000000059,-0.010686204283161034,-0.56192261634107676,0
0.08300000000000006,-0.011085170106941426,-0.56885392896409326,0
0.084000000000000061,-0.011493939488957711,-0.57578487011875779,0
0.085000000000000062,-0.011912630999769983,-0.58271542612175864,0
0.086000000000000063,-0.012341363179341241,-0.58964558295836722,0
0.087000000000000063,-0.012780254535924331,-0.59657532627851728,0
